City,Province,Latitude...3,Longitude...4,full_address,Latitude...6,Longitude...7
New Ross,Nova Scotia,NA,NA,"New Ross, Nova Scotia, Canada",44.736965,-64.4565955
New Sarepta,Alberta,NA,NA,"New Sarepta, Alberta, Canada",53.2765358,-113.14866
New Tecumseth,Ontario,NA,NA,"New Tecumseth, Ontario, Canada",44.1542367,-79.8689888
New Waterford,Nova Scotia,NA,NA,"New Waterford, Nova Scotia, Canada",46.2483846,-60.0873491
New Westminster,British Columbia,NA,NA,"New Westminster, British Columbia, Canada",49.2067726,-122.9108818
New-Wes-Valley,Newfoundland,NA,NA,"New-Wes-Valley, Newfoundland, Canada",49.153868,-53.627014
Newbrook,Alberta,NA,NA,"Newbrook, Alberta, Canada",54.329444,-112.953056
Newburgh,Ontario,NA,NA,"Newburgh, Ontario, Canada",44.3257752,-76.8773546
Newcastle,Ontario,NA,NA,"Newcastle, Ontario, Canada",43.9174838,-78.5888307
Newdale,Manitoba,NA,NA,"Newdale, Manitoba, Canada",50.3510388,-100.204516
Newmarket,Ontario,NA,NA,"Newmarket, Ontario, Canada",44.056258,-79.461708
Newport,Quebec,NA,NA,"Newport, Quebec, Canada",45.3855696,-71.4461398
Newtonville,Ontario,NA,NA,"Newtonville, Ontario, Canada",43.9390023,-78.4925208
Niagara Falls,Ontario,NA,NA,"Niagara Falls, Ontario, Canada",43.1065603,-79.0639039
Niagara-on-the-Lake,Ontario,NA,NA,"Niagara-on-the-Lake, Ontario, Canada",43.2556116,-79.0723264
Nickel Centre,Ontario,NA,NA,"Nickel Centre, Ontario, Canada",NA,NA
Nicolet,Quebec,NA,NA,"Nicolet, Quebec, Canada",46.2272898,-72.6192665
Nimpo Lake,British Columbia,NA,NA,"Nimpo Lake, British Columbia, Canada",52.3416444,-125.2092418
Nipawin,Saskatchewan,NA,NA,"Nipawin, Saskatchewan, Canada",53.3627879,-104.017425
Nipigon,Ontario,NA,NA,"Nipigon, Ontario, Canada",49.0149827,-88.2662307
Nipissing First Nation,Ontario,NA,NA,"Nipissing First Nation, Ontario, Canada",46.3371867,-79.8306535
Nippers Harbour,Newfoundland,NA,NA,"Nippers Harbour, Newfoundland, Canada",49.7912859,-55.8649887
Nisku,Alberta,NA,NA,"Nisku, Alberta, Canada",53.333333,-113.533333
Niton Junction,Alberta,NA,NA,"Niton Junction, Alberta, Canada",53.6186298,-115.769706
Niverville,Manitoba,NA,NA,"Niverville, Manitoba, Canada",49.6044699,-97.0375954
Nobel,Ontario,NA,NA,"Nobel, Ontario, Canada",45.4121932,-80.0857508
Nobleford,Alberta,NA,NA,"Nobleford, Alberta, Canada",49.883543,-113.050003
Nobleton,Ontario,NA,NA,"Nobleton, Ontario, Canada",43.9022127,-79.652722
Noel,Nova Scotia,NA,NA,"Noel, Nova Scotia, Canada",45.2954276,-63.7484506
Noelville,Ontario,NA,NA,"Noelville, Ontario, Canada",46.133946,-80.4317083
Nokomis,Saskatchewan,NA,NA,"Nokomis, Saskatchewan, Canada",51.510452,-105.008698
Norbertville,Quebec,NA,NA,"Norbertville, Quebec, Canada",NA,NA
Nordegg,Alberta,NA,NA,"Nordegg, Alberta, Canada",52.4798389,-116.0723391
Norman Wells,Northwest Territories,NA,NA,"Norman Wells, Northwest Territories, Canada",65.282401,-126.832725
Normandin,Quebec,NA,NA,"Normandin, Quebec, Canada",48.837153,-72.529678
Norman`s Cove-Long Cove,Newfoundland,NA,NA,"Norman`s Cove-Long Cove, Newfoundland, Canada",47.5709138,-53.6787975
Normetal,Quebec,NA,NA,"Normetal, Quebec, Canada",48.996438,-79.362488
Norquay,Saskatchewan,NA,NA,"Norquay, Saskatchewan, Canada",51.8842262,-102.0907464
Norris Arm,Newfoundland,NA,NA,"Norris Arm, Newfoundland, Canada",49.083761,-55.266724
North Augusta,Ontario,NA,NA,"North Augusta, Ontario, Canada",44.7612581,-75.738843
North Battleford,Saskatchewan,NA,NA,"North Battleford, Saskatchewan, Canada",52.776186,-108.300476
North Bay,Ontario,NA,NA,"North Bay, Ontario, Canada",46.3092115,-79.4607617
North Gower,Ontario,NA,NA,"North Gower, Ontario, Canada",45.1332585,-75.7165345
North Hatley,Quebec,NA,NA,"North Hatley, Quebec, Canada",45.275611,-71.972122
North Portal,Saskatchewan,NA,NA,"North Portal, Saskatchewan, Canada",49.00145,-102.5480259
North Saanich,British Columbia,NA,NA,"North Saanich, British Columbia, Canada",48.6563671,-123.432794
North Spirit Lake,Ontario,NA,NA,"North Spirit Lake, Ontario, Canada",52.5076307,-93.0235632
North Sydney,Nova Scotia,NA,NA,"North Sydney, Nova Scotia, Canada",46.2105845,-60.2470914
North Vancouver,British Columbia,NA,NA,"North Vancouver, British Columbia, Canada",49.3206294,-123.0737925
North West River,Newfoundland,NA,NA,"North West River, Newfoundland, Canada",53.5380898,-60.1472749
North York,Ontario,NA,NA,"North York, Ontario, Canada",43.7543217,-79.4491057
Northbrook,Ontario,NA,NA,"Northbrook, Ontario, Canada",44.7338959,-77.1593007
Northern Arm,Newfoundland,NA,NA,"Northern Arm, Newfoundland, Canada",49.169134,-55.384827
Norton,New Brunswick,NA,NA,"Norton, New Brunswick, Canada",45.6515682,-65.70674
Norval,Ontario,NA,NA,"Norval, Ontario, Canada",43.6467673,-79.858421
Norway House,Manitoba,NA,NA,"Norway House, Manitoba, Canada",53.966667,-97.833333
Norwich,Ontario,NA,NA,"Norwich, Ontario, Canada",42.987699,-80.59756
Norwood,Ontario,NA,NA,"Norwood, Ontario, Canada",44.3818091,-77.9798045
Notre Dame de Bonsecours,Quebec,NA,NA,"Notre Dame de Bonsecours, Quebec, Canada",45.7520813,-74.8576618
Notre Dame de Lourdes,Manitoba,NA,NA,"Notre Dame de Lourdes, Manitoba, Canada",49.5290019,-98.5566596
Notre Dame de Lourdes,Quebec,NA,NA,"Notre Dame de Lourdes, Quebec, Canada",46.326542,-71.819344
Notre Dame De L`Ile Perrot,Quebec,NA,NA,"Notre Dame De L`Ile Perrot, Quebec, Canada",45.351663,-73.902969
Notre Dame des Laurentides,Quebec,NA,NA,"Notre Dame des Laurentides, Quebec, Canada",46.9115163,-71.3379028
Notre Dame Des Prairies,Quebec,NA,NA,"Notre Dame Des Prairies, Quebec, Canada",46.0421555,-73.4351195
Notre Dame Du Portage,Quebec,NA,NA,"Notre Dame Du Portage, Quebec, Canada",47.7672259,-69.6105212
Notre-Dame-de-la-Paix,Quebec,NA,NA,"Notre-Dame-de-la-Paix, Quebec, Canada",45.8081565,-74.9653748
Notre-Dame-de-la-Salette,Quebec,NA,NA,"Notre-Dame-de-la-Salette, Quebec, Canada",45.768002,-75.584564
Notre-Dame-de-Stanbridge,Quebec,NA,NA,"Notre-Dame-de-Stanbridge, Quebec, Canada",45.1710291,-73.0301505
Notre-Dame-du-Bon-Conseil,Quebec,NA,NA,"Notre-Dame-du-Bon-Conseil, Quebec, Canada",46.00197,-72.341881
Notre-Dame-du-Lac,Quebec,NA,NA,"Notre-Dame-du-Lac, Quebec, Canada",47.61357,-68.796387
Notre-Dame-du-Laus,Quebec,NA,NA,"Notre-Dame-du-Laus, Quebec, Canada",46.0899,-75.62439
Notre-Dame-du-Nord,Quebec,NA,NA,"Notre-Dame-du-Nord, Quebec, Canada",47.593199,-79.487457
Nouvelle,Quebec,NA,NA,"Nouvelle, Quebec, Canada",48.1365262,-66.3096846
Oak Lake,Manitoba,NA,NA,"Oak Lake, Manitoba, Canada",49.6810162,-100.7416933
Oak Ridges,Ontario,NA,NA,"Oak Ridges, Ontario, Canada",44.2166594,-79.9998699
Oak River,Manitoba,NA,NA,"Oak River, Manitoba, Canada",50.1363389,-100.4301503
Oakville,Manitoba,NA,NA,"Oakville, Manitoba, Canada",49.9306351,-97.9976543
Oakville,Ontario,NA,NA,"Oakville, Ontario, Canada",43.447436,-79.666672
Oakwood,Ontario,NA,NA,"Oakwood, Ontario, Canada",43.6973138,-79.4427369
Oba,Ontario,NA,NA,"Oba, Ontario, Canada",49.0578142,-84.1044804
Ocean Falls,British Columbia,NA,NA,"Ocean Falls, British Columbia, Canada",52.3528605,-127.6916482
Ocean Park,British Columbia,NA,NA,"Ocean Park, British Columbia, Canada",49.031594,-122.8615246
Ochre River,Manitoba,NA,NA,"Ochre River, Manitoba, Canada",50.9360526,-99.810612
Odessa,Ontario,NA,NA,"Odessa, Ontario, Canada",44.276984,-76.722712
Odessa,Saskatchewan,NA,NA,"Odessa, Saskatchewan, Canada",50.2834867,-103.7857921
Ogema,Saskatchewan,NA,NA,"Ogema, Saskatchewan, Canada",49.5733921,-104.9147801
Ogoki,Ontario,NA,NA,"Ogoki, Ontario, Canada",51.6313648,-85.9243272
Ohsweken,Ontario,NA,NA,"Ohsweken, Ontario, Canada",43.0687351,-80.1179909
Oil Springs,Ontario,NA,NA,"Oil Springs, Ontario, Canada",42.7838172,-82.126915
Ojibways of Hiawatha First Nat,Ontario,NA,NA,"Ojibways of Hiawatha First Nat, Ontario, Canada",NA,NA
Ojibways of Walpole Island Fir,Ontario,NA,NA,"Ojibways of Walpole Island Fir, Ontario, Canada",NA,NA
Oka,Quebec,NA,NA,"Oka, Quebec, Canada",45.4604748,-74.0900497
Okanagan Falls,British Columbia,NA,NA,"Okanagan Falls, British Columbia, Canada",49.3454662,-119.573614
Okotoks,Alberta,NA,NA,"Okotoks, Alberta, Canada",50.7253685,-113.975082
Old Crow,Yukon,NA,NA,"Old Crow, Yukon, Canada",67.571001999999993,-139.825745
Old Perlican,Newfoundland,NA,NA,"Old Perlican, Newfoundland, Canada",48.0874982,-53.0028753
Olds,Alberta,NA,NA,"Olds, Alberta, Canada",51.7923735,-114.1130367
Oliver,British Columbia,NA,NA,"Oliver, British Columbia, Canada",49.183333,-119.55
Omemee,Ontario,NA,NA,"Omemee, Ontario, Canada",44.2992653,-78.5585004
Omerville,Quebec,NA,NA,"Omerville, Quebec, Canada",45.2921024,-72.1114711
Onaping Falls,Ontario,NA,NA,"Onaping Falls, Ontario, Canada",46.5709854,-81.3672265
Oneida First Nation,Ontario,NA,NA,"Oneida First Nation, Ontario, Canada",NA,NA
Onoway,Alberta,NA,NA,"Onoway, Alberta, Canada",53.7038575,-114.1910354
Opasatika,Ontario,NA,NA,"Opasatika, Ontario, Canada",49.528774,-82.867126
Ophir,Ontario,NA,NA,"Ophir, Ontario, Canada",46.4570251,-83.7318706
Orangeville,Ontario,NA,NA,"Orangeville, Ontario, Canada",43.9193171,-80.0973754
Orford,Quebec,NA,NA,"Orford, Quebec, Canada",45.3126711,-72.1657822
Orillia,Ontario,NA,NA,"Orillia, Ontario, Canada",44.6066135,-79.4169256
Orleans,Ontario,NA,NA,"Orleans, Ontario, Canada",45.4653654,-75.5035343
Ormiston,Saskatchewan,NA,NA,"Ormiston, Saskatchewan, Canada",49.7368013,-105.3933033
Ormstown,Quebec,NA,NA,"Ormstown, Quebec, Canada",45.1255418,-73.9922809
Oro,Ontario,NA,NA,"Oro, Ontario, Canada",43.8764114,-79.4176547
Oromocto,New Brunswick,NA,NA,"Oromocto, New Brunswick, Canada",45.8474496,-66.471212
Orono,Ontario,NA,NA,"Orono, Ontario, Canada",43.975028,-78.616447
Orrville,Ontario,NA,NA,"Orrville, Ontario, Canada",45.3810599,-79.7783776
Osgoode,Ontario,NA,NA,"Osgoode, Ontario, Canada",43.6508016,-79.3865409
Oshawa,Ontario,NA,NA,"Oshawa, Ontario, Canada",43.8975558,-78.8635324
Osler,Saskatchewan,NA,NA,"Osler, Saskatchewan, Canada",52.3668054,-106.5363243
Osoyoos,British Columbia,NA,NA,"Osoyoos, British Columbia, Canada",49.033333,-119.466667
Ottawa,Ontario,NA,NA,"Ottawa, Ontario, Canada",45.4208777,-75.6901106
Otterburn Park,Quebec,NA,NA,"Otterburn Park, Quebec, Canada",45.5425651,-73.2020384
Otterville,Ontario,NA,NA,"Otterville, Ontario, Canada",42.9264946,-80.6034181
Outlook,Saskatchewan,NA,NA,"Outlook, Saskatchewan, Canada",51.4866125,-107.0610496
Outremont,Quebec,NA,NA,"Outremont, Quebec, Canada",45.5186167,-73.6068856
Owen Sound,Ontario,NA,NA,"Owen Sound, Ontario, Canada",44.5678105,-80.9430094
Oxbow,Saskatchewan,NA,NA,"Oxbow, Saskatchewan, Canada",49.2298181,-102.173666
Oxdrift,Ontario,NA,NA,"Oxdrift, Ontario, Canada",49.8150703,-92.9815934
Oxford,Nova Scotia,NA,NA,"Oxford, Nova Scotia, Canada",45.7328222,-63.8593419
Oxford House,Manitoba,NA,NA,"Oxford House, Manitoba, Canada",54.9519916,-95.2663798
Oxford Mills,Ontario,NA,NA,"Oxford Mills, Ontario, Canada",44.9654376,-75.6781618
Oyama,British Columbia,NA,NA,"Oyama, British Columbia, Canada",50.1100562,-119.3708769
Oyen,Alberta,NA,NA,"Oyen, Alberta, Canada",51.3488903,-110.4871975
O`Leary,Prince Edward Island,NA,NA,"O`Leary, Prince Edward Island, Canada",46.7070519,-64.2267426
Packs Harbour,Newfoundland,NA,NA,"Packs Harbour, Newfoundland, Canada",53.866667,-57
Pacquet,Newfoundland,NA,NA,"Pacquet, Newfoundland, Canada",49.9930318,-55.8910491
Paddockwood,Saskatchewan,NA,NA,"Paddockwood, Saskatchewan, Canada",53.5073657,-105.563887
Paisley,Ontario,NA,NA,"Paisley, Ontario, Canada",44.3060195,-81.2726203
Pakenham,Ontario,NA,NA,"Pakenham, Ontario, Canada",45.3330674,-76.2903013
Palgrave,Ontario,NA,NA,"Palgrave, Ontario, Canada",43.9501519,-79.8361523
Palmarolle,Quebec,NA,NA,"Palmarolle, Quebec, Canada",48.6638656,-79.2000487
Palmer Rapids,Ontario,NA,NA,"Palmer Rapids, Ontario, Canada",45.3122289,-77.5072904
Palmerston,Ontario,NA,NA,"Palmerston, Ontario, Canada",43.8341108,-80.8495763
Pangman,Saskatchewan,NA,NA,"Pangman, Saskatchewan, Canada",49.6464566,-104.6581931
Papineauville,Quebec,NA,NA,"Papineauville, Quebec, Canada",45.61884,-75.020142
Paquette Corner,Ontario,NA,NA,"Paquette Corner, Ontario, Canada",NA,NA
Paquetville,New Brunswick,NA,NA,"Paquetville, New Brunswick, Canada",47.6679987,-65.1065091
Paradise,Newfoundland,NA,NA,"Paradise, Newfoundland, Canada",47.5255933,-52.8724145
Paradise Hill,Saskatchewan,NA,NA,"Paradise Hill, Saskatchewan, Canada",53.5366497,-109.4620026
Paradise River,Newfoundland,NA,NA,"Paradise River, Newfoundland, Canada",47.7121022,-54.5115776
Paradise Valley,Alberta,NA,NA,"Paradise Valley, Alberta, Canada",53.0337733,-110.2969851
Parent,Quebec,NA,NA,"Parent, Quebec, Canada",47.9195154,-74.6185295
Parham,Ontario,NA,NA,"Parham, Ontario, Canada",44.656075800000004,-76.7161874
Paris,Ontario,NA,NA,"Paris, Ontario, Canada",43.193234,-80.384281
Parkhill,Ontario,NA,NA,"Parkhill, Ontario, Canada",43.1622799,-81.6842168
Parksville,British Columbia,NA,NA,"Parksville, British Columbia, Canada",49.3179514,-124.311739
Parrsboro,Nova Scotia,NA,NA,"Parrsboro, Nova Scotia, Canada",45.4054809,-64.326059
Parry Sound,Ontario,NA,NA,"Parry Sound, Ontario, Canada",45.6675279,-80.1055284
Parson,British Columbia,NA,NA,"Parson, British Columbia, Canada",51.0720691,-116.6388496
Pasadena,Newfoundland,NA,NA,"Pasadena, Newfoundland, Canada",49.0139234,-57.5986531
Pass Lake,Ontario,NA,NA,"Pass Lake, Ontario, Canada",48.5620747,-88.7363291
Patuanak,Saskatchewan,NA,NA,"Patuanak, Saskatchewan, Canada",55.8965783,-107.7049052
Paynton,Saskatchewan,NA,NA,"Paynton, Saskatchewan, Canada",53.012538,-108.9359258
Peace River,Alberta,NA,NA,"Peace River, Alberta, Canada",56.2337111,-117.2910839
Peachland,British Columbia,NA,NA,"Peachland, British Columbia, Canada",49.766667,-119.75
Peawanuck,Ontario,NA,NA,"Peawanuck, Ontario, Canada",55.011489,-85.424194
Peerless Lake,Alberta,NA,NA,"Peerless Lake, Alberta, Canada",56.6245208,-114.6712584
Peers,Alberta,NA,NA,"Peers, Alberta, Canada",53.6669224,-115.9902919
Pefferlaw,Ontario,NA,NA,"Pefferlaw, Ontario, Canada",44.3145736,-79.2029016
Peggy`s Cove,Nova Scotia,NA,NA,"Peggy`s Cove, Nova Scotia, Canada",44.2937262,-64.8548065
Peguis,Manitoba,NA,NA,"Peguis, Manitoba, Canada",51.3129733,-97.5596217
Pelee Island,Ontario,NA,NA,"Pelee Island, Ontario, Canada",41.7783238,-82.6592785
Pelham,Ontario,NA,NA,"Pelham, Ontario, Canada",43.0445702,-79.2838481
Pelican Narrows,Saskatchewan,NA,NA,"Pelican Narrows, Saskatchewan, Canada",55.1701849,-102.936328
Pelican Rapids,Manitoba,NA,NA,"Pelican Rapids, Manitoba, Canada",52.7397329,-100.6891005
Pelly,Saskatchewan,NA,NA,"Pelly, Saskatchewan, Canada",51.8531853,-101.9273938
Pelly Crossing,Yukon,NA,NA,"Pelly Crossing, Yukon, Canada",62.8228024,-136.5742005
Pemberton,British Columbia,NA,NA,"Pemberton, British Columbia, Canada",50.3203804,-122.808078
Pembroke,Ontario,NA,NA,"Pembroke, Ontario, Canada",45.8209741,-77.1115433
Penetanguishene,Ontario,NA,NA,"Penetanguishene, Ontario, Canada",44.7688035,-79.9339487
Penhold,Alberta,NA,NA,"Penhold, Alberta, Canada",52.1407624,-113.8707545
Pennant,Saskatchewan,NA,NA,"Pennant, Saskatchewan, Canada",50.531493,-108.2310031
Pense,Saskatchewan,NA,NA,"Pense, Saskatchewan, Canada",50.4159384,-104.9828583
Penticton,British Columbia,NA,NA,"Penticton, British Columbia, Canada",49.5003268,-119.593249
Perce,Quebec,NA,NA,"Perce, Quebec, Canada",48.5222989,-64.2136423
Perdue,Saskatchewan,NA,NA,"Perdue, Saskatchewan, Canada",52.0561536,-107.5447954
Peribonka,Quebec,NA,NA,"Peribonka, Quebec, Canada",48.7664009,-72.0527581
Perkins,Quebec,NA,NA,"Perkins, Quebec, Canada",45.600148,-75.6193395
Perrault Falls,Ontario,NA,NA,"Perrault Falls, Ontario, Canada",50.347375,-93.1449956
Perth,Ontario,NA,NA,"Perth, Ontario, Canada",43.4935991,-81.0164111
Perth-Andover,New Brunswick,NA,NA,"Perth-Andover, New Brunswick, Canada",46.7384475,-67.7057484
Petawawa,Ontario,NA,NA,"Petawawa, Ontario, Canada",45.8984286,-77.2826645
Peterborough,Ontario,NA,NA,"Peterborough, Ontario, Canada",44.3048009,-78.3199496
Peterview,Newfoundland,NA,NA,"Peterview, Newfoundland, Canada",49.123321,-55.336761
Petit Rocher,New Brunswick,NA,NA,"Petit Rocher, New Brunswick, Canada",47.7815088,-65.7175991
Petitcodiac,New Brunswick,NA,NA,"Petitcodiac, New Brunswick, Canada",45.9324685,-65.1744404
Petite-Riviere-St-Francois,Quebec,NA,NA,"Petite-Riviere-St-Francois, Quebec, Canada",47.3035829,-70.5680469
Petrolia,Ontario,NA,NA,"Petrolia, Ontario, Canada",42.882002,-82.149582
Petty Harbour-Maddox Cove,Newfoundland,NA,NA,"Petty Harbour-Maddox Cove, Newfoundland, Canada",47.4737686,-52.7028508
Philipsburg,Quebec,NA,NA,"Philipsburg, Quebec, Canada",45.0397964,-73.0772065
Piapot,Saskatchewan,NA,NA,"Piapot, Saskatchewan, Canada",50.0138804,-109.0752328
Pickering,Ontario,NA,NA,"Pickering, Ontario, Canada",43.835765,-79.090576
Pickle Lake,Ontario,NA,NA,"Pickle Lake, Ontario, Canada",51.4648142,-90.1925284
Picton,Ontario,NA,NA,"Picton, Ontario, Canada",44.0077067,-77.1411741
Pictou,Nova Scotia,NA,NA,"Pictou, Nova Scotia, Canada",45.5855373,-62.7283219
Picture Butte,Alberta,NA,NA,"Picture Butte, Alberta, Canada",49.8759706,-112.781877
Pierceland,Saskatchewan,NA,NA,"Pierceland, Saskatchewan, Canada",54.340278,-109.776944
Pierrefonds,Quebec,NA,NA,"Pierrefonds, Quebec, Canada",45.4955083,-73.8471749
Pierreville,Quebec,NA,NA,"Pierreville, Quebec, Canada",46.070134,-72.810173
Pikangikum First Nation,Ontario,NA,NA,"Pikangikum First Nation, Ontario, Canada",51.8100457,-93.9743884
Pikwitonei,Manitoba,NA,NA,"Pikwitonei, Manitoba, Canada",55.5856839,-97.1541915
Pilot Butte,Saskatchewan,NA,NA,"Pilot Butte, Saskatchewan, Canada",50.4785809,-104.4179622
Pilot Mound,Manitoba,NA,NA,"Pilot Mound, Manitoba, Canada",49.2,-98.9
Pinawa,Manitoba,NA,NA,"Pinawa, Manitoba, Canada",50.1643954,-95.9663705
Pincher Creek,Alberta,NA,NA,"Pincher Creek, Alberta, Canada",49.485667,-113.9502919
Pincourt,Quebec,NA,NA,"Pincourt, Quebec, Canada",45.371202,-73.986053
Pine Dock,Manitoba,NA,NA,"Pine Dock, Manitoba, Canada",51.6416703,-96.8063126
Pine Falls,Manitoba,NA,NA,"Pine Falls, Manitoba, Canada",50.5644747,-96.2175535
Pine River,Manitoba,NA,NA,"Pine River, Manitoba, Canada",51.786088,-100.5296669
Pineal Lake,Ontario,NA,NA,"Pineal Lake, Ontario, Canada",47.5136525,-83.6308327
Pinehouse,Saskatchewan,NA,NA,"Pinehouse, Saskatchewan, Canada",55.5180447,-106.574131
Piney,Manitoba,NA,NA,"Piney, Manitoba, Canada",49.2161913,-95.9680156
Pintendre,Quebec,NA,NA,"Pintendre, Quebec, Canada",46.7531258,-71.1239996
Pitt Meadows,British Columbia,NA,NA,"Pitt Meadows, British Columbia, Canada",49.2207623,-122.690153
Placentia,Newfoundland,NA,NA,"Placentia, Newfoundland, Canada",47.2435087,-53.9635466
Plaisance,Quebec,NA,NA,"Plaisance, Quebec, Canada",45.606352,-75.113525
Plamondon,Alberta,NA,NA,"Plamondon, Alberta, Canada",54.8485106,-112.343948
Plantagenet,Ontario,NA,NA,"Plantagenet, Ontario, Canada",45.5354046,-74.9970666
Plaster Rock,New Brunswick,NA,NA,"Plaster Rock, New Brunswick, Canada",46.9088818,-67.3954925
Plate Cove East,Newfoundland,NA,NA,"Plate Cove East, Newfoundland, Canada",48.5167239,-53.4886565
Plato,Saskatchewan,NA,NA,"Plato, Saskatchewan, Canada",51.1636821,-108.445032
Plattsville,Ontario,NA,NA,"Plattsville, Ontario, Canada",43.3032583,-80.6215757
Pleasant Park,Ontario,NA,NA,"Pleasant Park, Ontario, Canada",42.2171735,-82.8014586
Plenty,Saskatchewan,NA,NA,"Plenty, Saskatchewan, Canada",51.7828888,-108.6477388
Plessisville,Quebec,NA,NA,"Plessisville, Quebec, Canada",46.219515,-71.771965
Plevna,Ontario,NA,NA,"Plevna, Ontario, Canada",44.962753,-76.9840232
Plum Coulee,Manitoba,NA,NA,"Plum Coulee, Manitoba, Canada",49.1879876,-97.7670504
Plumas,Manitoba,NA,NA,"Plumas, Manitoba, Canada",50.383333,-99.083333
Pohenegamook,Quebec,NA,NA,"Pohenegamook, Quebec, Canada",47.455223,-69.232623
Point Grondine First Nation,Ontario,NA,NA,"Point Grondine First Nation, Ontario, Canada",NA,NA
Point Leamington,Newfoundland,NA,NA,"Point Leamington, Newfoundland, Canada",49.3260845,-55.4275369
Point Pelee,Ontario,NA,NA,"Point Pelee, Ontario, Canada",41.9088577,-82.5093718
Pointe au Baril,Ontario,NA,NA,"Pointe au Baril, Ontario, Canada",45.5594904,-80.5029507
Pointe Aux Trembles,Quebec,NA,NA,"Pointe Aux Trembles, Quebec, Canada",45.6747302,-73.5062328
Pointe du Bois,Manitoba,NA,NA,"Pointe du Bois, Manitoba, Canada",50.300744,-95.550842
Pointe-a-la-Croix,Quebec,NA,NA,"Pointe-a-la-Croix, Quebec, Canada",48.0163052,-66.6829658
Pointe-au-Pere,Quebec,NA,NA,"Pointe-au-Pere, Quebec, Canada",48.5135938,-68.4632969
Pointe-aux-Outardes,Quebec,NA,NA,"Pointe-aux-Outardes, Quebec, Canada",49.0428197,-68.4180047
Pointe-Calumet,Quebec,NA,NA,"Pointe-Calumet, Quebec, Canada",45.5006572,-73.9668364
Pointe-Claire,Quebec,NA,NA,"Pointe-Claire, Quebec, Canada",45.4566767,-73.8067442
Pointe-des-Cascades,Quebec,NA,NA,"Pointe-des-Cascades, Quebec, Canada",45.3300608,-73.9695429
Pointe-des-Monts,Quebec,NA,NA,"Pointe-des-Monts, Quebec, Canada",49.3164289,-67.3820146
Pointe-Fortune,Quebec,NA,NA,"Pointe-Fortune, Quebec, Canada",45.5603232,-74.3788916
Pointe-Lebel,Quebec,NA,NA,"Pointe-Lebel, Quebec, Canada",49.1606204,-68.2496323
Ponoka,Alberta,NA,NA,"Ponoka, Alberta, Canada",52.6744291,-113.5771426
Pont-Rouge,Quebec,NA,NA,"Pont-Rouge, Quebec, Canada",46.756563,-71.697807
Pont-Viau,Quebec,NA,NA,"Pont-Viau, Quebec, Canada",45.5573929,-73.6758014
Ponteix,Saskatchewan,NA,NA,"Ponteix, Saskatchewan, Canada",49.7459773,-107.4880937
Pontiac,Quebec,NA,NA,"Pontiac, Quebec, Canada",46.5896034,-77.2781003
Pool`s Cove,Newfoundland,NA,NA,"Pool`s Cove, Newfoundland, Canada",47.6818996,-55.4326447
Poplar River,Manitoba,NA,NA,"Poplar River, Manitoba, Canada",52.5774453,-95.8690596
Poplarfield,Manitoba,NA,NA,"Poplarfield, Manitoba, Canada",50.8905386,-97.6061639
Porcupine Plain,Saskatchewan,NA,NA,"Porcupine Plain, Saskatchewan, Canada",52.5991278,-103.255577
